TICID,sector
270509439,1
270509486,1
270510458,1
270511512,1
270512117,1
270512450,1
270526492,12
270531141,1
270531176,1
270532486,1
270533111,1
270533133,1
270533378,1
270533820,1
270533822,1
270534191,1
270545413,1
270547172,1
270557257,1
270560025,1
270560239,1
270561310,1
270562023,1
270562073,4
270573761,5
270573774,5
270577687,4
270578649,1
270578753,1
270580970,1
270581228,1
270581509,1
270595010,2
270605875,1
270606344,1
270606443,1
270618498,2
270627152,4
270627532,8
270649944,1
270650277,1
270650457,1
270651857,1
270654211,1
270673937,1
270674067,4
270678609,3
270680847,1
270682350,2
270683547,1
270683927,1
270683986,1
270684291,1
270684398,1
270693260,2
270694106,1
270695353,4
270705735,2
270708783,1
270710012,1
270710395,1
270712778,2
270782003,2
270785183,4
270791140,4
270801140,2
270833822,1
270836958,2
270883012,1
270885851,1
270898354,1
270921300,3
270947923,2
270986100,2
271040548,4
271040768,2
271052158,4
271058763,1
271116055,1
271164763,4
271168962,1
271202390,3
271204416,2
271204842,1
271207053,1
271207314,1
271225003,1
271225192,1
271225702,1
271244793,1
271266069,2
271267365,1
271269962,1
271270042,1
271270352,2
271271155,3
271274326,1
271308027,1
271310754,1
271345879,4
271354634,3
271354748,2
271438106,1
271447255,1
271478281,1
271487025,1
271487103,1
271494319,1
271498836,2
271503343,2
271519833,2
271536512,3
271538176,6
271538900,1
271546110,2
271548206,2
271577579,1
271580807,1
271581073,1
271590845,1
271595936,20
271596225,10
271596418,2
271598082,7
271598242,7
271638135,8
271642609,2
271661986,2
271666202,3
271668882,2
271669616,2
271676379,2
271677262,1
271693199,8
271698614,20
271701447,1
271708665,1
271722899,2
271723402,11
271883799,3
271893367,21
271903890,1
271918078,3
271946648,3
271960586,2
271971130,10
271972426,13
271972463,7
271973774,1
271975726,9
272007280,1
272020227,1
272086159,12
272088627,21
272089457,1
272122712,1
272125414,1
272128326,12
272130251,6
272150134,1
272167060,1
272178989,2
272179625,2
272182054,2
272194883,7
272196057,6
272207571,1
272210165,2
272212970,1
272213425,2
272232401,13
272235353,3
272243511,1
272269239,2
272280783,1
272289594,1
272292605,1
272309839,3
272317789,1
272322827,8
272335628,2
272349442,2
272357134,9
272363635,2
272363674,2
272363685,2
272369124,2
272415501,1
272419243,3
272456799,2
272469224,1
272485179,1
272488531,3
272530545,1
272542153,1
272550198,3
272565115,2
272567871,1
272568264,1
272572913,1
272573603,1
272581419,1
272595105,1
272598185,3
272599063,1
272599610,2
272607848,2
272609309,2
272613022,3
272613623,3
272614770,1
272615396,1
272615711,5
272618143,1
272624481,1
272650915,4
272672133,2
272672455,7
272673382,1
272675206,1
272678898,4
272680223,2
272680526,14
272700451,1
272702682,1
272703478,2
272703796,3
272704223,1
272717401,5
272748141,15
272748362,2
272749536,8
272750635,1
272758242,15
272777838,1
272778975,1
272781760,9
272781944,2
272783172,7
272784420,1
272785770,11
272840455,2
272840510,6
272843289,2
272873426,1
272891725,1
272967708,1
272990012,1
272992074,1
273043474,3
273045125,2
273045908,2
273047132,1
273047339,1
273048383,5
273089624,1
273153615,2
273206673,1
273218137,2
273225524,2
273227818,2
273231214,3
273231249,2
273231378,2
273236556,4
273241757,5
273255412,1
273291038,2
273305007,2
273307549,4
273358531,2
273365294,2
273366660,2
273369281,4
273396009,2
273396767,1
273416539,4
273418421,2
273418879,2
273420262,4
273421735,1
273424829,1
273472870,4
273498330,2
273512747,2
273512942,2
273515276,2
273577061,2
273589469,2
273589987,5
273604791,4
273650690,2
273651895,1
273685912,2
273690178,2
273699300,2
273727513,1
273733152,1
273733875,1
273777265,3
273784883,1
273806486,4
273835698,1
273847957,1
273855756,2
273864083,3
273868598,2
273875093,2
273879812,1
273926716,1
273931319,2
273941033,1
273945912,3
273956039,1
273985865,3
273986610,2
274017928,2
274030824,2
274037031,1
274039885,1
274063671,2
274092073,1
274097969,1
274127410,3
274127413,3
274143051,6
274144464,3
274151135,2
274166605,1
274177092,2
274198139,2
274205623,1
274211446,1
274213609,2
274221551,4
274238370,1
274239484,5
274242146,4
274271189,2
274275802,2
274280254,2
274313509,1
274327995,2
274359490,1
274375655,2
274385041,4
274385458,5
274385475,1
274386628,2
274518851,1
274520490,1
274545692,2
274572769,1
274574723,2
274623605,3
274624740,4
274626553,4
274636007,2
274648929,2
274662200,1
274669637,1
274675030,2
274675654,5
274677097,1
274677205,2
274677206,2
274696298,2
274698006,5
274719041,3
274722870,2
274724639,1
274726293,2
274757393,2
274764311,5
274782393,1
274801993,2
274802274,4
274827161,1
274852575,1
274928484,1
274957071,2
274962983,1
274975751,3
274983859,2
274998672,4
275048984,3
275104181,1
275139100,3
275142750,2
275150438,1
275155481,1
275155514,1
275156928,1
275178067,1
275178346,1
275178919,1
275179888,3
275180211,1
275181735,1
275182004,1
275182931,1
275185154,1
275185321,3
275240386,1
275249184,1
275249310,1
275249970,2
275250162,1
275250511,1
275251125,1
275251143,1
275251217,1
275251220,1
275251281,2
275251307,1
275251313,1
275251343,2
275254190,1
275254847,1
275255446,2
275260654,2
275292898,1
275293205,1
275294326,5
275294416,1
275294974,1
275308071,1
275308176,1
275308213,4
275309165,2
275310108,1
275358283,1
275358374,3
275358553,2
275364459,2
275366986,2
275367529,2
275459808,2
275461816,2
275479714,1
275486551,2
275491335,1
275493743,6
275496016,2
275541981,1
275585500,1
275589141,2
275591731,1
275633056,13
275635318,1
275636858,2
275642037,1
275691308,10
275692427,18
275718421,4
275758701,2
275851649,1
275911914,3
275921038,1
275926834,2
275977936,1
276032020,1
276032478,1
276036667,2
276064652,1
276101580,1
276103330,2
276140569,2
276174454,1
276229325,1
276231119,1
276233526,1
276233761,1
276235333,1
276235483,1
276252689,1
276272334,1
276272546,2
276273177,2
276277625,2
276298598,1
276354649,1
276397162,1
276453848,1
276477184,5
276533856,1
276547773,1
276557269,1
276558026,2
276653683,2
276656956,6
276675653,2
276676383,1
276739197,1
276827518,2
276834958,1
276861663,5
276861788,12
276866031,5
276872829,1
276874981,1
276943440,8
276975310,2
276986337,2
276988717,2
277013493,2
277018227,11
277029529,2
277069888,2
277072842,1
277081982,2
277098905,8
277099925,2
277108325,11
277117686,2
277122829,3
277124898,2
277234493,3
277235925,3
277246250,1
277288050,1
277291895,19
277295979,7
277300196,7
277301936,11
277301964,7
277479500,1
277533870,1
277534954,2
277535587,1
277550936,2
277565268,2
277566483,5
277575714,1
277593708,1
277649549,2
277666462,1
277672905,1
277673104,1
277686979,2
277688819,2
277696579,1
277696699,1
277712053,1
277712336,1
277713491,1
277723545,1
277735069,1
277735435,1
277747736,4
277747947,1
277748710,1
277767839,2
277767897,1
277768311,1
277774779,2
277777486,4
277777807,2
277797530,1
277798746,2
277799176,1
277811911,3
277811943,1
277812055,1
277832541,3
277833264,1
277833394,1
277833852,1
277834603,2
277835735,2
277838707,3
277871176,1
277876750,2
277877032,1
277887463,2
277888348,4
277888583,5
277888635,1
277888835,1
277890728,2
277891795,2
277895096,1
277895116,5
277895157,1
277895257,1
277895298,1
277903801,1
277913391,2
277938251,2
278017567,2
278023852,11
278024057,5
278036258,1
278055081,6
278077329,2
278134831,1
278139637,1
278175826,1
278181880,3
278198753,7
278199349,1
278199738,5
278270821,7
278326347,1
278335977,2
278349328,5
278397461,2
278415582,7
278521020,3
278523815,1
278525792,1
278534693,3
278538636,1
278544957,1
278564051,1
278594030,6
278614418,1
278615066,1
278616553,2
278634010,1
278634046,2
278659026,1
278661555,3
278665478,2
278665972,1
278683844,22
278684745,2
278705842,1
278709638,2
278730120,9
278770222,1
278772261,1
278772999,1
278775103,18
278775625,2
278776511,9
278777070,22
278779899,21
278788298,4
278805095,1
278820674,2
278828306,2
278862750,9
278865342,1
278865869,11
278867391,5
278868074,1
278869114,1
278870306,1
278870658,1
278892188,1
278892590,1
278893586,1
278901108,1
278901225,6
278952345,1
278953598,2
278962831,1
278962913,3
278962915,2
278964538,3
278965865,1
278966245,1
278967212,1
278987334,1
278995582,1
279048981,1
279070369,1
279074518,1
279182462,1
279196430,1
279199977,1
279200923,1
279205147,2
279206016,1
279209741,1
279214037,1
279225339,1
279246287,7
279248134,1
279249351,8
279293709,2
279314081,1
279316663,1
279316880,2
279317632,1
279317755,8
279319721,10
279321596,7
279324004,20
279342892,1
279345142,3
279359864,1
279369757,4
279373920,5
279425357,2
279433960,1
279439240,2
279440723,3
279460868,2
279462246,2
279464188,1
279465940,1
279475245,11
279477956,5
279480555,8
279485093,1
279494178,1
279497237,1
279505554,1
279510595,19
279512574,2
279514056,5
279531363,1
279536139,1
279536939,1
279536940,1
279538417,1
279541094,1
279563894,1
279564486,1
279571832,1
279572957,13
279575424,2
279608372,2
279649049,2
279649057,2
279650113,2
279675528,2
279725370,1
279726713,2
279727001,4
279727206,1
279740818,1
279741177,8
279741379,8
279741867,3
279742103,1
279743833,2
279745875,1
279826483,1
279826528,1
279874050,3
279876717,1
279878817,2
279923419,2
279947414,2
279947986,2
279953886,7
279957399,9
279977464,12
279979429,1
280024675,1
280031353,9
280032397,11
280033055,21
280033832,1
280049327,9
280050764,4
280050923,4
280051011,7
280051640,4
280052136,5
280052879,7
280056203,2
280068946,20
280095254,9
280097543,2
280098635,4
280103902,1
280184939,3
280198016,2
280206394,2
280210963,1
280302032,1
280304863,1
280313260,1
280414493,1
280420719,1
280464928,1
280495780,4
280562557,4
280570323,2
280577153,1
280582847,2
280624089,1
280630364,1
280631591,1
280725157,2
280754628,1
280774587,1
280776256,1
280778273,1
280778662,1
280779770,1
280793604,1
280796194,1
280796682,1
280797969,1
280797976,1
280798148,1
280798640,1
280803137,1
280804030,6
280859200,2
280867012,1
280867290,4
280868886,5
280869801,1
280884793,1
280885070,1
280909705,7
280945693,2
281062539,2
281126163,1
281222510,3
281234286,1
281260270,1
281282578,1
281286488,1
281300831,1
281305160,2
281446108,1
281459670,2
281486183,1
281495893,1
281498595,2
281539102,1
281540715,1
281540835,3
281541555,2
281541729,2
281541920,2
281542064,2
281563487,4
281567718,1
281571831,2
281574678,2
281575427,4
281580801,3
281582156,10
281594636,3
281594845,4
281595262,1
281599082,4
281602868,1
281631335,22
281634912,20
281636513,1
281658096,2
281658220,2
281659343,1
281659719,3
281667171,3
281669973,2
281670243,2
281701161,1
281702731,1
281709735,4
281726474,3
281727553,4
281729996,1
281731203,2
281731214,2
281744438,2
281744950,1
281746741,2
281749463,2
281764337,1
281768729,4
281780275,1
281781375,4
281797898,1
281812116,1
281817963,2
281837386,1
281837943,2
281839439,1
281848934,2
281850414,2
281862244,2
281885681,2
281886865,1
281909674,1
281909755,3
281930454,1
281946893,4
281977374,5
281982207,4
282043028,3
282050433,1
282053374,3
282072868,2
282087670,6
282101454,1
282189001,1
282253768,1
282322139,1
282458419,2
282498554,1
282498590,1
282501711,1
282591509,2
282627500,1
282651488,2
282674844,1
282706928,1
282764015,1
282782787,1
282783760,1
282792368,3
282811482,1
282849928,1
282854340,1
282854588,2
282855338,6
282921299,2
282924193,3
282924596,5
282925698,1
282940781,2
283063053,2
283078654,1
283078852,1
283165497,1
283209992,1
283234970,1
283280702,1
283283022,1
283283206,1
283323970,1
283352598,1
283397452,2
283414280,4
283422070,1
283426508,1
283427985,1
283428089,1
283471501,2
283474780,1
283479348,1
283489927,1
283539216,2
283545713,1
283545765,1
283546449,1
283560552,1
283567763,1
283568210,1
283570609,1
283571026,1
283623989,1
283630575,1
283673232,1
283677757,1
283680622,1
283706582,4
283712361,1
283722336,2
283751025,1
283753093,2
283767251,1
283768729,5
283784445,1
283784587,5
283784656,1
283785306,1
283786963,2
283787072,1
283792492,1
283796662,4
283819038,1
283819432,1
283819557,1
283829553,2
283835745,1
283836833,1
283858338,2
283858887,1
283866910,3
283869174,1
283870336,1
283873891,1
283887268,1
283888603,1
283891803,1
283903463,2
283906763,1
283909468,1
283909650,1
283922021,1
283988588,1
283994290,2
283994666,1
283995507,2
284011584,1
284013790,1
284015468,1
284021737,1
284027428,1
284040335,1
284077624,1
284078637,3
284085976,1
284154114,2
284176602,3
284182185,1
284182668,5
284183557,2
284185480,4
284191152,14
284195833,20
284204110,3
284205772,1
284266685,1
284275755,1
284290086,2
284293102,2
284300132,1
284326455,2
284327831,2
284353929,1
284359245,9
284361033,1
284361752,7
284388484,5
284428001,2
284429075,1
284448385,1
284467563,1
284475576,11
284475976,6
284481031,7
284526599,1
284542670,2
284562460,12
284562929,5
284566548,2
284567512,1
284596352,1
284628104,3
284628173,2
284628247,2
284660677,2
284660915,1
284661783,1
284665587,1
284669977,1
284680749,1
284692897,4
284701226,2
284707985,2
284711996,1
284730089,1
284751025,3
284761884,1
284763085,4
284765391,2
284789252,1
284790075,1
284796854,1
284799934,3
284800109,4
284811120,1
284852858,2
284856825,2
284856863,2
284868879,1
284890034,5
284892238,4
284892783,4
284900652,19
284902257,5
284928897,1
284966743,1
284968168,1
285007837,1
285020646,1
285048486,1
285049763,2
285051986,1
285095836,1
285118613,1
285122606,1
285122856,1
285129058,1
285138077,3
285143017,1
285153936,2
285164639,1
285174148,1
285175395,1
285175462,1
285175609,1
285177094,1
285179363,1
285182510,2
285222557,3
285272237,1
285273000,1
285276744,1
285278475,1
285324296,1
285384421,1
285384527,1
285384709,1
285390107,1
285391354,1
285409835,4
285428505,1
285429699,1
285465783,1
285465854,1
285469152,1
285540785,1
285542903,1
285543785,1
285544488,1
285550789,1
285555472,4
285567517,1
285634151,1
285657978,1
285677945,1
285681285,2
285696138,1
285698823,1
285761546,2
285833485,2
285853769,2
285864105,3
285929300,1
285930023,2
285930609,1
285930773,1
285932525,1
285972083,1
285972223,2
285972921,1
285996570,3
285998444,1
286038809,1
286057615,1
286069970,6
286098249,2
286098378,2
286098945,1
286099254,1
286100479,1
286114668,1
286129396,1
286131319,1
286132101,1
286132427,1
286134174,4
286150000,6
286156790,5
286167789,2
286170631,2
286170847,2
286171038,2
286176467,1
286213745,2
286229244,1
286230885,1
286238376,1
286238547,1
286241289,1
286255541,3
286297784,1
286318468,1
286331949,1
286332643,1
286339986,1
286345245,4
286360045,1
286378270,2
286396427,1
286476556,1
286483214,3
286507416,2
286548589,1
286564543,2
286582639,2
286582903,2
286622005,2
286636275,1
286641602,1
286644608,2
286661397,2
286686266,2
286712787,1
286713054,4
286726264,2
286751178,1
286751240,2
286752222,1
286760054,1
286763141,2
286771837,1
286812599,1
286813592,3
286831320,1
286831934,1
286838413,2
286841206,1
286862643,2
286865921,1
286866372,1
286866448,1
286871634,1
286880403,1
286900691,1
286901614,3
286916209,1
286916251,1
286916896,1
286919152,1
286919402,2
286923464,1
286924204,1
286924740,2
286924945,1
286924946,1
286936972,2
286942673,1
286946484,2
286954708,2
286957048,1
286961839,1
286966199,1
286982258,1
286987985,3
286992225,1
287006166,1
287025898,1
287028219,1
287029682,1
287030466,2
287030924,1
287035347,1
287054676,2
287059268,2
287061366,2
287073994,1
287077436,2
287080092,8
287096373,1
287096774,2
287099264,1
287099921,1
287141559,1
287150126,5
287150240,19
287151392,2
287152045,8
287152402,5
287152495,5
287153939,1
287156968,6
287165117,2
287175958,1
287179378,2
287180169,1
287180424,1
287180466,1
287186816,3
287187481,1
287195157,15
287197149,17
287201692,1
287205243,1
287216929,1
287219097,1
287220661,2
287221547,2
287222264,1
287225295,1
287225598,1
287231861,2
287259816,15
287259821,6
287268779,2
287269637,5
287271497,1
287281529,1
287286376,2
287298253,12
287298669,12
287298969,2
287312068,1
287327575,7
287329267,2
287331845,1
287350461,7
287352377,7
287377202,2
287403055,2
287424809,2
287426689,9
287435694,1
287443040,1
287471355,2
287488930,9
287496048,5
287498710,1
287511722,1
287532010,4
287560195,1
287561676,1
287567385,1
287609748,1
287707101,1
287717402,4
287718001,1
287723398,2
287770635,1
287774787,10
287776397,9
287818063,1
287833659,4
287849681,1
287852484,1
287870438,4
287878384,1
287926830,1
287926968,1
287929498,1
287957853,1
287959210,1
287959455,1
287968095,1
287972370,1
287976476,4
288024745,1
288093002,1
288104349,7
288130355,1
288132261,3
288133579,1
288144896,1
288185213,2
288185404,1
288185546,8
288218261,2
288228121,1
288237037,2
288237046,2
288238485,3
288238767,10
288296589,1
288298674,1
288299534,8
288300744,18
288314361,1
288314668,9
288316639,6
288344202,10
288344719,11
288344769,2
288347732,14
288380437,1
288380852,9
288381145,3
288390174,8
288390564,1
288391291,5
288405352,1
288405379,5
288419851,1
288430112,1
288431277,8
288432319,5
288433314,1
288434083,2
288434679,1
288444625,2
288453456,2
288454096,1
288470165,12
288471431,1
288488437,1
288497990,1
288501867,1
288507372,1
288510158,1
288511041,1
288514307,11
288515679,3
288516176,13
288516853,6
288516967,7
288524306,3
288544298,1
288601450,4
288601847,1
288603254,13
288603793,3
288604613,1
288609401,16
288609651,3
288622733,1
288631580,4
288634843,10
288636342,8
288638522,13
288639535,1
288655593,1
288671122,1
288672206,4
288672361,4
288673056,3
288673792,6
288735205,7
288735510,6
288735742,4
288736177,4
288753941,4
288805903,1
288832198,3
288838566,2
288877891,1
288921601,2
288925889,1
288952852,2
288952978,2
288954463,4
289040470,2
289074137,2
289079133,4
289113764,1
289113766,2
289149727,2
289180183,1
289235346,1
289246429,4
289265961,1
289267396,2
289311189,1
289325224,3
289340949,4
289345341,2
289350376,3
289374953,2
289379955,3
289383854,1
289394319,1
289403176,1
289405816,2
289409074,1
289429081,2
289432730,1
289456142,4
289467229,2
289467846,1
289480982,1
289484028,1
289486492,1
289506750,2
289510965,5
289511011,2
289512725,1
289529250,5
289529699,5
289532915,1
289533626,1
289536553,11
289536555,5
289538721,19
289540372,5
289540793,10
289545024,1
289560281,2
289564387,1
289565584,2
289570607,5
289571617,5
289572157,19
289572819,1
289580285,10
289580357,2
289582428,5
289582574,10
289584769,1
289587343,2
289589923,19
289590203,5
289590632,5
289590763,5
289590793,5
289592081,2
289593425,2
289596470,1
289600366,2
289617021,1
289621870,5
289621990,5
289622310,20
289622633,5
289624404,1
289624436,1
289636657,2
289661991,1
289665796,3
289668154,1
289669151,1
289673491,1
289676144,2
289679763,2
289705608,1
289706625,1
289707566,1
289713694,2
289715844,1
289716957,1
289717873,1
289719858,1
289723373,1
289726188,5
289728765,2
289729800,2
289750977,1
289751219,1
289775373,3
289779542,1
289793076,1
289798581,1
289800274,2
289810921,1
289814345,6
289814568,3
289817319,2
289821134,1
289824588,1
289828412,1
289837055,1
289839102,1
289839756,1
289840928,1
289857307,1
289904970,2
289934729,1
289936278,2
289938442,1
289943753,2
289944350,1
289944925,2
289952026,1
289970506,2
289970846,1
289970992,2
289971775,3
289972535,7
289984622,2
290003678,3
290004369,3
290004818,1
290021725,2
290021816,2
290025694,1
290028345,1
290045925,2
290061224,2
290064599,2
290081384,1
290088453,2
290131778,2
290134233,1
290165383,1
290170018,1
290236103,1
290237162,1
290273484,1
290277019,1
290282599,2
290287748,2
290287775,1
290305042,1
290323441,1
290348383,2
290349930,1
290350054,1
290358640,1
290401825,1
290402323,1
290403943,1
290405947,2
290409985,3
290418638,1
290447091,1
290459991,1
290463663,3
290467535,2
290468468,2
290469509,1
290471184,2
290473827,1
290474157,1
290474319,1
290474363,1
290474796,1
290480337,2
290485374,2
290486299,2
290488787,1
290489138,2
290489249,1
290489293,1
290489450,1
290490182,1
290493086,2
290496318,1
290513411,3
290513882,1
290514235,1
290521044,1
290541325,1
290543478,2
290544045,1
290545016,1
290546021,1
290546136,1
290553722,1
290553990,1
290554435,1
290555610,1
290555611,1
290555839,1
290559343,1
290563999,1
290565106,1
290573980,1
290589425,1
290589736,2
290597902,1
290598218,1
290599468,1
290599924,1
290599973,1
290600010,1
290600274,1
290604408,5
290608609,2
290609036,2
290609291,1
290609788,1
290610259,1
290639641,1
290643984,1
290644237,1
290644615,1
290644962,1
290645865,2
290649460,1
290651786,1
290653324,5
290655383,6
290665716,2
290715298,1
290717924,3
290745249,2
290755643,1
290761749,1
290761750,1
290824002,1
290880212,1
290914414,2
290920267,1
290928277,1
290970527,1
290975124,3
290976435,2
291007040,1
291007570,3
291011593,2
291017382,2
291018137,2
291038439,1
291042435,1
291061781,1
291065047,1
291073790,4
291073912,1
291074375,1
291074569,3
291093075,2
291108016,3
291108374,1
291109924,2
291110033,1
291111653,1
291112607,1
291152372,1
291160321,2
291170750,1
291194976,2
291195335,1
291303146,1
291331683,1
291363463,2
291416779,2
291492097,1
291553430,4
291555268,4
291635915,5
291686249,1
291688847,1
291689376,1
291689873,1
291729291,1
291729431,1
291729561,1
291730531,1
291734725,1
291751693,1
291752177,1
291755526,1
291755696,1
291755858,1
291834752,1
291834760,1
291834854,1
291834884,1
291873352,1
291976913,1
291980636,1
292024771,1
292027268,1
292050085,1
292054124,1
292054444,1
292073174,1
292074212,1
292113181,1
292114384,1
292115251,2
292152376,1
292156304,1
292173590,1
292188744,1
292202337,1
292206680,1
292212101,1
292291029,2
292327036,1
292401095,1
292402144,1
292542560,1
292608795,1
292623716,2
292628778,1
292631204,1
292692283,1
292698326,2
292726693,1
292747446,1
292749585,1
292798116,1
292828702,1
292831588,1
292861077,1
292876903,1
292923823,1
292973604,1
292976598,1
292983590,1
292987389,1
293061219,1
293061263,1
293062644,1
293084955,1
293111283,1
293116565,1
293117088,1
293119090,1
293122248,1
293128083,1
293134045,1
293140090,1
293148224,1
293156447,1
293157452,2
293158354,2
293162976,2
293162982,2
293162997,2
293163001,2
293163075,1
293163094,1
293164978,1
293165262,9
293225274,9
293252336,5
293253336,2
293254698,5
293265536,1
293265657,1
293271232,10
293271581,18
293272754,1
293272915,9
293280650,3
293284224,1
293303829,1
293303832,1
293305236,1
293305259,2
293342282,1
293347978,9
293357818,2
293358546,1
293358674,1
293359971,3
293361488,1
293367040,1
293367726,2
293375956,1
293391858,3
293392215,1
293392917,1
293394054,3
293404914,1
293405768,2
293406097,2
293438694,6
293439615,4
293439813,5
293447151,2
293449565,2
293458074,1
293458637,2
293462415,3
293464355,1
293467403,3
293468767,1
293469589,2
293480995,3
293483877,2
293502807,1
293503053,1
293505416,2
293506035,1
293507177,4
293512375,4
293513505,4
293515726,4
293517474,1
293518685,1
293519096,3
293520468,2
293521985,1
293527488,4
293561262,2
293565926,3
293568104,2
293603085,1
293607951,1
293608218,1
293612446,1
293615566,1
293616749,1
293617835,1
293624996,2
293630109,1
293630845,1
293636456,4
293648017,1
293649186,4
293687148,1
293687315,2
293687725,2
293691882,1
293695677,1
293732840,4
293807888,3
293808242,1
293811983,1
293811985,3
293812652,3
293835086,2
293839966,1
293842341,1
293879837,9
293892564,1
293894139,2
293901590,2
293937291,2
293939752,1
293953891,1
293954617,2
293964360,1
293970644,5
293975288,7
294054806,9
294069083,3
294090620,1
294093302,10
294094184,2
294097115,5
294097225,1
294097368,3
294097454,5
294154844,1
294156289,2
294157702,2
294158866,6
294162230,1
294205275,21
294226366,3
294255225,3
294273900,9
294276888,5
294301883,1
294322210,5
294324819,5
294340797,1
294367409,1
294372191,2
294394152,4
294395613,2
294399068,13
294437848,1
294500964,3
294504564,3
294560973,1
294603115,6
294609312,2
294626591,11
294670776,8
294684871,3
294690620,6
294728026,4
294728980,4
294747598,9
294748147,9
294750180,11
294754396,13
294754816,8
294769049,1
294781547,12
294783597,8
294784092,14
294787576,4
294795727,3
294840275,1
294869729,2
294870168,9
294871044,1
294884819,1
294894989,3
294927880,9
294928018,9
294977810,13
294978562,8
294981403,9
294981566,12
294982517,2
295040892,1
295046932,1
295071339,8
295072161,9
295177299,1
295228333,4
295247790,1
295412684,3
295541511,1
295598663,1
295633695,2
295675339,4
295686099,2
295696636,1
295842804,2
295851329,1
295871497,2
295917789,2
296143475,2
296203496,2
296210211,2
296321403,1
296327952,2
296449358,2
296568037,2
296586666,2
296657146,1
296729204,1
296737508,1
296740796,1
296757803,2
296780789,1
296782131,2
296782690,1
296783943,1
296790810,2
296810590,1
296835490,1
296837752,1
296839493,1
296843652,2
296860904,2
296883021,1
296884440,2
296940878,1
296943867,1
296944238,1
296973379,1
296999294,2
297024805,1
297025847,1
297060174,2
297060389,2
297138738,2
297153209,2
297267216,2
297315596,1
297573004,1
297580874,2
297604606,2
297647356,1
297777871,1
297860406,2
297877352,1
297922561,1
297924924,1
297927707,2
297959494,1
297961454,1
297961458,1
297962605,7
297963957,2
297967252,4
298000205,1
298017052,3
298070500,3
298071788,7
298071897,1
298071899,4
298073824,7
298074529,2
298092649,2
298109741,4
298130719,2
298130822,2
298130961,1
298164705,2
298165694,2
298166010,4
298186852,1
298199567,2
298229800,1
298246172,2
298264081,2
298281735,2
298288886,1
298289830,2
298316966,1
298317076,2
298317160,5
298317691,1
298336617,2
298339406,2
298339680,2
298361895,1
298362072,1
298363636,3
298363685,3
298372701,1
298408896,3
298411279,7
298411553,6
298412150,4
298417805,2
298433570,1
298497332,2
298537261,2
298537971,2
298539527,2
298542142,4
298543397,2
298551823,1
298552263,7
298554585,1
298555293,1
298572338,1
298647682,6
298649072,11
298649945,1
298661905,1
298663873,9
298663903,4
298689545,1
298690606,2
298733302,1
298781775,1
298783705,4
298798459,2
298804185,1
298808701,1
298812417,1
298829264,1
298835351,2
298851147,1
298854101,2
298896136,2
298896144,2
298896336,5
298900716,9
298966224,2
298968045,7
298969563,2
298969745,1
298969838,2
299000970,2
299004430,1
299021914,3
299023386,2
299055425,3
299089649,1
299094436,8
299096355,5
299100968,1
299120460,1
299127241,4
299154544,2
299155541,6
299158887,2
299160382,5
299218073,1
299218364,1
299219710,2
299323277,1
299437785,1
299475000,2
299495156,2
299495157,2
299511830,1
299533058,1
299553150,1
299749573,2
299754529,1
299754570,1
299755892,2
299777949,3
299798795,6
299799658,5
299800193,4
299832907,9
299833067,9
299840952,2
299887679,2
299901449,9
299943844,9
299945285,11
299964370,1
299967937,1
299967989,1
300011376,1
300013123,8
300013921,1
300015056,7
300020529,1
300022089,1
300033022,9
300037209,9
300037819,8
300038935,20
300081112,1
300086410,12
300088321,9
300138745,13
300139852,9
300143416,2
300150908,1
300157797,7
300159301,7
300164609,7
300184723,2
300213669,1
300241371,20
300242735,7
300302024,2
300324587,1
300325379,19
300349811,1
300353991,1
300355974,1
300399890,1
300443029,12
300447314,2
300448273,1
300510333,21
300556379,9
300556816,3
300557619,2
300559350,9
300560295,11
300577754,1
300599466,2
300600555,9
300611652,1
300614319,1
300651846,8
300658296,21
300703521,9
300710077,2
300739852,11
300788845,1
300804509,1
300807817,14
300808454,12
300809119,13
300810086,1
300811971,8
300840726,2
300863975,13
300872489,2
300887864,2
300907829,1
300908057,1
300908364,1
300939409,2
300943035,1
300964529,1
300964626,1
300965728,1
300966007,2
300970893,22
300975286,1
300997818,1
301020663,1
301048070,1
301051051,2
301052760,2
301072091,1
301080587,2
301088964,1
301130845,1
301132657,2
301134542,1
301134673,1
301135547,1
301139928,1
301147217,1
301149358,1
301173823,1
301190899,1
301190933,1
301193475,2
301232495,1
301235044,2
301237254,1
301246514,1
301255632,1
301256988,2
301268614,1
301269921,1
301272046,1
301288363,1
301288400,1
301289516,2
301310175,1
301329955,1
301335047,1
301337532,1
301341214,1
301408652,1
301424563,1
301448211,1
301452641,2
301454053,1
301467567,1
301500066,2
301500194,1
301538356,3
301540109,2
301548972,1
301559178,2
301572331,1
301578214,1
301605253,1
301621167,1
301627098,2
301629281,1
301657523,1
301659228,1
301711059,1
301739456,1
301788905,1
301789924,1
301790991,1
301792458,3
301795382,1
301799118,1
301800584,1
301867609,1
301868495,1
301880196,1
301880587,1
301885878,1
301893598,1
301893785,1
301916825,6
301940486,1
301941037,1
301941619,1
301942804,1
301945644,1
301956407,1
301980339,1
301980959,2
301985923,1
301986627,1
301986663,1
302010574,1
302018418,1
302018430,1
302018509,1
302019893,1
302019894,1
302019908,1
302029301,1
302029547,1
302033414,1
302033700,1
302033722,1
302035050,1
302035303,1
302036609,1
302044745,1
302045000,1
302046553,1
302047241,5
302048086,1
